,theorem_id,throrem_titles,theorem_contents,theorem_refs,ref_ids,retrieved_3,retrieved_5,retrieved_10,retrieved_50,P@3,P@5,P@10,P@50,R@3,R@5,R@10,R@50,RR,self_retrieve
12607,18799,Continuity Test for Real-Valued Functions/Necessary Condition,"Let $\struct {S, \tau}$ be a [[Definition:Topological Space|topological space]].Let $f: S \to \R$ be a [[Definition:Real-Valued Function|real-valued function]].Let $x \in S$.Let $f$ be [[Definition:Continuous Mapping at Point (Topology)|continuous at $x$]]Then::$\forall \epsilon \in \R_{>0} : \exists U \in \tau : x \in U : \map {f^\to} U \subseteq \openint {\map f x - \epsilon} {\map f x + \epsilon}$","['Definition:Topological Space', 'Definition:Real-Valued Function', 'Definition:Continuous Mapping (Topology)/Point']","[20128, 20383, 23261]","[31220, 24906, 24908]","[31220, 24906, 24908, 23139, 21538]","[31220, 24906, 24908, 23139, 21538, 29911, 25678, 31678, 23402, 24649]","[31220, 24906, 24908, 23139, 21538, 29911, 25678, 31678, 23402, 24649, 24648, 30851, 23411, 23140, 30852, 28692, 20448, 21220, 28801, 23178, 23272, 24868, 24391, 21106, 30807, 25362, 31218, 21212, 25401, 30806, 21217, 31753, 21521, 28506, 31309, 27724, 31754, 23085, 24368, 25364, 26877, 21107, 28451, 23262, 31460, 28694, 21219, 21778, 25400, 22193]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
12608,18800,Continuity Test for Real-Valued Functions/Sufficient Condition,"Let $\struct {S, \tau}$ be a [[Definition:Topological Space|topological space]].Let $f: S \to \R$ be a [[Definition:Real-Valued Function|real-valued function]].Let $x \in S$.Let $f$ satisfy::$\forall \epsilon \in \R_{>0} : \exists U \in \tau : x \in U : \map {f^\to} U \subseteq \openint {\map f x - \epsilon} {\map f x + \epsilon}$Then $f$ is [[Definition:Continuous Mapping at Point (Topology)|continuous at $x$]]","['Definition:Topological Space', 'Definition:Real-Valued Function', 'Definition:Continuous Mapping (Topology)/Point']","[20128, 20383, 23261]","[31220, 24906, 24908]","[31220, 24906, 24908, 21538, 23139]","[31220, 24906, 24908, 21538, 23139, 25678, 29911, 23402, 24649, 31678]","[31220, 24906, 24908, 21538, 23139, 25678, 29911, 23402, 24649, 31678, 24648, 30851, 23411, 30852, 23140, 28692, 20448, 21220, 28801, 23178, 23272, 21212, 21106, 24391, 30807, 25362, 24868, 31218, 31753, 25401, 31309, 28506, 31754, 30806, 21521, 21217, 27724, 25364, 24368, 23085, 21107, 28694, 26877, 28451, 23262, 21219, 31460, 22193, 25400, 21778]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
12609,18801,Max is Half of Sum Plus Absolute Difference,"For all [[Definition:Number|numbers]] $a, b$ where $a, b$ in $\N, \Z, \Q$ or $\R$::$\max \set {a, b} = \frac 1 2 \paren {a + b + \size {a - b} }$",['Definition:Number'],[20060],"[24351, 24341, 32288]","[24351, 24341, 32288, 29378, 19943]","[24351, 24341, 32288, 29378, 19943, 22731, 26168, 22729, 27953, 29379]","[24351, 24341, 32288, 29378, 19943, 22731, 26168, 22729, 27953, 29379, 32237, 32498, 25017, 25012, 25018, 32500, 32511, 32529, 31658, 23093, 29374, 29376, 32542, 30673, 32262, 23058, 24895, 25357, 24764, 22653, 29288, 29228, 20551, 22728, 27693, 33123, 32898, 29944, 21845, 23956, 24677, 32457, 32510, 31123, 23212, 33006, 22660, 20056, 25427, 20060]",0.0,0.0,0.0,0.02,0.0,0.0,0.0,1.0,0.02,False
12610,18802,Maximum Rule for Continuous Functions,"Let $\struct {S, \tau}$ be a [[Definition:Topological Space|topological space]].Let $f, g: S \to \R$ be [[Definition:Everywhere Continuous Mapping (Topology)|continuous]] [[Definition:Real-Valued Function|real-valued functions]].Let $\max \set {f, g}: S \to \R$ denote the [[Definition:Pointwise Maximum of Real-Valued Functions|pointwise maximum]] of $f$ and $g$.Then::$\max \set {f, g}$ is [[Definition:Everywhere Continuous Mapping (Topology)|continuous]].","['Definition:Topological Space', 'Definition:Continuous Mapping (Topology)/Everywhere', 'Definition:Real-Valued Function', 'Definition:Pointwise Maximum of Mappings/Real-Valued Functions', 'Definition:Continuous Mapping (Topology)/Everywhere']","[20128, 23263, 20383, 22729, 23263]","[22729, 31220, 23263]","[22729, 31220, 23263, 20873, 28690]","[22729, 31220, 23263, 20873, 28690, 22728, 21538, 28692, 20872, 24391]","[22729, 31220, 23263, 20873, 28690, 22728, 21538, 28692, 20872, 24391, 31218, 22731, 26877, 20260, 24369, 23258, 23262, 22567, 32338, 31221, 21790, 20206, 22599, 23140, 23141, 21233, 25223, 23111, 28518, 23346, 31591, 28694, 26794, 23349, 27731, 22193, 23348, 28487, 23143, 23085, 24868, 23220, 26518, 22604, 25370, 22055, 24351, 20383, 23142, 20875]",0.6666666666666666,0.4,0.2,0.06,0.5,0.5,0.5,0.75,1.0,False
12611,18803,Equivalence of Definitions of Completely Hausdorff Space,"{{TFAE|def = Completely Hausdorff Space|view = a completely Hausdorff space}}Let $T = \struct {S, \tau}$ be a [[Definition:Topological Space|topological space]].",['Definition:Topological Space'],[20128],"[21520, 20271, 27854]","[21520, 20271, 27854, 31231, 21516]","[21520, 20271, 27854, 31231, 21516, 23326, 32339, 20176, 21531, 21523]","[21520, 20271, 27854, 31231, 21516, 23326, 32339, 20176, 21531, 21523, 21592, 23374, 31416, 31121, 23657, 23057, 31415, 25220, 29070, 31232, 31413, 21622, 23325, 22193, 29123, 25964, 28876, 25219, 29773, 25461, 29134, 23679, 28878, 20365, 29136, 20376, 26257, 28518, 21511, 21510, 31414, 21649, 21661, 20424, 29103, 21674, 28981, 21693, 29135, 29005]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
12612,18804,Product Space is Completely Hausdorff iff Factor Spaces are Completely Hausdorff/Necessary Condition,"Let $\mathbb S = \family {\struct {S_\alpha, \tau_\alpha} }_{\alpha \mathop \in I}$ be an [[Definition:Indexed Family|indexed family]] of [[Definition:Non-Empty Set|non-empty]] [[Definition:Topological Space|topological spaces]] for $\alpha$ in some [[Definition:Indexing Set|indexing set]] $I$.Let $\displaystyle T = \struct {S, \tau} = \displaystyle \prod_{\alpha \mathop \in I} \struct {S_\alpha, \tau_\alpha}$ be the [[Definition:Product Space of Topological Spaces|product space]] of $\mathbb S$.Let $T$ be a [[Definition:Completely Hausdorff Space|completely Hausdorff space]].Then for each $\alpha \in I$, $\struct {S_\alpha, \tau_\alpha}$ is a [[Definition:Completely Hausdorff Space|completely Hausdorff space]].","['Definition:Indexing Set/Family', 'Definition:Non-Empty Set', 'Definition:Topological Space', 'Definition:Indexing Set', 'Definition:Product Space (Topology)/General Definition', 'Definition:Completely Hausdorff Space', 'Definition:Completely Hausdorff Space']","[25627, 22759, 20128, 20053, 23286, 21520, 21520]","[29055, 21520, 23347]","[29055, 21520, 23347, 32915, 21778]","[29055, 21520, 23347, 32915, 21778, 27043, 27703, 31021, 25211, 25338]","[29055, 21520, 23347, 32915, 21778, 27043, 27703, 31021, 25211, 25338, 25339, 32251, 21775, 21713, 20271, 21627, 21782, 23422, 26997, 28325, 33083, 20089, 22616, 31177, 25626, 32734, 30872, 22201, 23367, 27854, 27042, 20710, 31192, 30855, 30871, 33041, 30859, 30869, 20270, 31231, 20240, 25115, 31436, 30866, 24448, 25118, 26957, 23257, 25121, 30856]",0.3333333333333333,0.2,0.1,0.02,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,False
12613,18805,Metric Space is T4,"Let $M = \struct {A, d}$ be a [[Definition:Metric Space|metric space]].Then $M$ is [[Definition:T4 Space|$T_4$]].","['Definition:Metric Space', 'Definition:T4 Space']","[20127, 21513]","[21658, 21513, 23143]","[21658, 21513, 23143, 24524, 21511]","[21658, 21513, 23143, 24524, 21511, 23056, 23185, 20176, 23187, 31121]","[21658, 21513, 23143, 24524, 21511, 23056, 23185, 20176, 23187, 31121, 20427, 25390, 29790, 21661, 23186, 23273, 23165, 21223, 20127, 23166, 25419, 20875, 26350, 24340, 29726, 20386, 20352, 23178, 26747, 21773, 23142, 20312, 20263, 21529, 23238, 33149, 25418, 23134, 20365, 22436, 20395, 29911, 21212, 21530, 22224, 20275, 29773, 21229, 23239, 23247]",0.3333333333333333,0.2,0.1,0.04,0.5,0.5,0.5,1.0,0.5,False
12614,18806,Product Space is Completely Hausdorff iff Factor Spaces are Completely Hausdorff/Sufficient Condition,"Let $\SS = \family {\struct {S_\alpha, \tau_\alpha} }$ be an [[Definition:Indexed Family|indexed family]] of [[Definition:Topological Space|topological spaces]] for $\alpha$ in some [[Definition:Indexing Set|indexing set]] $I$.Let $\displaystyle T = \struct {S, \tau} = \prod_{\alpha \mathop \in I} \struct {S_\alpha, \tau_\alpha}$ be the [[Definition:Product Space of Topological Spaces|product space]] of $\SS$.Let each of $\struct {S_\alpha, \tau_\alpha}$ for $\alpha \in I$ be [[Definition:Completely Hausdorff Space|completely Hausdorff spaces]].Then $T$ is a [[Definition:Completely Hausdorff Space|completely Hausdorff spaces]].","['Definition:Indexing Set/Family', 'Definition:Topological Space', 'Definition:Indexing Set', 'Definition:Product Space (Topology)/General Definition', 'Definition:Completely Hausdorff Space', 'Definition:Completely Hausdorff Space']","[25627, 20128, 20053, 23286, 21520, 21520]","[29055, 21520, 23347]","[29055, 21520, 23347, 32915, 21778]","[29055, 21520, 23347, 32915, 21778, 27043, 25338, 25211, 25339, 27703]","[29055, 21520, 23347, 32915, 21778, 27043, 25338, 25211, 25339, 27703, 31021, 20271, 21775, 32251, 21713, 20270, 23257, 21782, 21627, 23422, 22616, 25626, 26997, 20089, 33083, 31177, 30872, 20710, 27854, 28325, 32734, 23367, 22201, 27042, 23162, 30871, 30855, 31231, 33041, 31192, 20988, 30869, 30859, 20240, 25115, 30866, 24448, 26957, 25118, 23326]",0.3333333333333333,0.2,0.1,0.02,0.2,0.2,0.2,0.2,0.5,False
12615,18807,P-adic Expansion Less Intial Zero Terms Represents Same P-adic Number,"Let $p$ be a [[Definition:Prime Number|prime number]].Let $\struct {\Q_p, \norm {\,\cdot\,}_p}$ be the [[Definition:P-adic Numbers as Quotient of Cauchy Sequences|$p$-adic numbers as a quotient of Cauchy sequences]].Let $\mathbf a$ be an [[Definition:Equivalence Class|equivalence class]] in $\Q_p$.Let $\displaystyle \sum_{i \mathop = m}^\infty d_i p^i$ be a [[Definition:P-adic Expansion|$p$-adic expansion]] that [[Definition:Representative of Equivalence Class|represents]] $\mathbf a$.Let $l$ be the [[Definition:Minimum Element|first]] [[Definition:Index|index]] $i \ge m$ such that $d_i \ne 0$Then the [[Definition:Series|series]]::$\displaystyle \sum_{i \mathop = l}^\infty d_i p^i$also [[Definition:Representative of Equivalence Class|represents]] $\mathbf a$.","['Definition:Prime Number', 'Definition:P-adic Number/Quotient of Cauchy Sequences in P-adic Norm', 'Definition:Equivalence Class', 'Definition:P-adic Expansion', 'Definition:Equivalence Class/Representative', 'Definition:Smallest/Ordered Set', 'Definition:Index', 'Definition:Series', 'Definition:Equivalence Class/Representative']","[20069, 30047, 19846, 30282, 26048, 22274, 22278, 20245, 26048]","[30409, 31330, 22479]","[30409, 31330, 22479, 20280, 30809]","[30409, 31330, 22479, 20280, 30809, 30506, 29962, 30438, 30479, 30476]","[30409, 31330, 22479, 20280, 30809, 30506, 29962, 30438, 30479, 30476, 31662, 30047, 30118, 30119, 28057, 30046, 30282, 26048, 31663, 30878, 20800, 21587, 30439, 22477, 29695, 23167, 32143, 30907, 19846, 23398, 24338, 30928, 24662, 30436, 29453, 31241, 23222, 20487, 27973, 27864, 30913, 27972, 30931, 22016, 23124, 21590, 31748, 23219, 21594, 29875]",0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.5,0.08333333333333333,False
12616,18808,Subsequence is Equivalent to Cauchy Sequence,"Let $\struct {R, \norm {\, \cdot \,} }$ be a [[Definition:Normed Division Ring|normed division ring]].Let $\sequence {x_n}$ be a [[Definition:Cauchy Sequence in Normed Division Ring|Cauchy sequence]] in $R$.Let $\sequence {x_{m_n} }$ be a [[Definition:Subsequence|subsequence]] of $\sequence {x_n}$.Then::$\displaystyle \lim_{n \mathop \to \infty} {x_n - x_{m_n} } = 0$","['Definition:Normed Division Ring', 'Definition:Cauchy Sequence/Normed Division Ring', 'Definition:Subsequence']","[28026, 29557, 20242]","[29791, 29564, 29776]","[29791, 29564, 29776, 29779, 29557]","[29791, 29564, 29776, 29779, 29557, 29814, 20076, 29556, 33114, 30795]","[29791, 29564, 29776, 29779, 29557, 29814, 20076, 29556, 33114, 30795, 29670, 29780, 31215, 31518, 31014, 28026, 30794, 29565, 29810, 29811, 30819, 30443, 20242, 22845, 29592, 23226, 23236, 23227, 30442, 30441, 23228, 23229, 23234, 29787, 21109, 21721, 30439, 21122, 25404, 29914, 29719, 29970, 29968, 20238, 20000, 21194, 20288, 24920, 31330, 24919]",0.0,0.2,0.1,0.06,0.0,0.3333333333333333,0.3333333333333333,1.0,0.2,False
12617,18810,Derivative of Generating Function/General Result/Corollary,Let the [[Definition:Generating Function/Extraction of Coefficient|coefficient of $z^n$ extracted from $\map G z$]] be denoted::$\sqbrk {z^n} \map G z := a_n$Then::$\sqbrk {z^m} \map G z = \dfrac 1 {m!} \map {G^{\paren m} } 0$where $G^{\paren m}$ denotes the [[Definition:Higher Derivative|$m$th derivative]] of $G$.,"['Definition:Generating Function/Extraction of Coefficient', 'Definition:Derivative/Higher Derivatives/Higher Order']","[29539, 25166]","[29539, 26776, 25166]","[29539, 26776, 25166, 25167, 22637]","[29539, 26776, 25166, 25167, 22637, 26773, 31366, 32461, 22075, 32357]","[29539, 26776, 25166, 25167, 22637, 26773, 31366, 32461, 22075, 32357, 32356, 32537, 25467, 32538, 25165, 29446, 32282, 32468, 31746, 21083, 32283, 32466, 26919, 32467, 20408, 20204, 28503, 32343, 22074, 22073, 33119, 32272, 20633, 33054, 25164, 32253, 32470, 26102, 26772, 31367, 26684, 26775, 26771, 22071, 32469, 31368, 26774, 26593, 20850, 22076]",0.6666666666666666,0.4,0.2,0.04,1.0,1.0,1.0,1.0,1.0,False
12618,18812,D'Alembert's Formula,"{{MissingLinks|throughout}}Let $u: \R^2 \to \R$ be a twice-differentiable function in two variables. Let $\phi: \R \to \R$ be a differentiable function in $x$. Let $\psi: \R \to \R$ be an integrable function in $x$.{{explain|What does ""in $x$"" mean? $x$ has not been defined yet.}}Let $c \in \R_{> 0}$ be a constant.Then the solution to the [[Definition:Partial Differential Equation|partial differential equation]]::$u_{tt} = c^2 u_{xx}${{explain|The condensed form of the [[Definition:Partial Differential Equation|partial differential equation]] is not explicit enough, as neither $x$ nor $t$ have been defined. I refer you to [[Definition:Mapping/Notation/Warning]] where it is explained that, say, you can't say ""Let $\map u {x, t}$ be a function"". Recommend that something like $\dfrac {\partial^2} {\partial x^2} \map u {x, t} {{=}} c^2 \dfrac {\partial^2} {\partial t^2} \map u {x, t}$ be used.}}with initial conditions{{begin-eqn}}{{eqn | l = \map u {x, 0}      | r = \map \phi x}}{{eqn | l = \map {u_t} {x, 0}      | r = \map \psi x}}{{end-eqn}}is given by::$\displaystyle \map u {x, t} = \dfrac 1 2 \paren {\map \phi {x + c t} + \map \phi {x - c t} } + \dfrac 1 {2 c} \int_{x - c t}^{x + c t} \map \psi s \rd s$The above solution formula is called d'Alembert's Formula.","['Definition:Differential Equation/Partial', 'Definition:Differential Equation/Partial', 'Definition:Mapping/Notation/Warning']","[26159, 26159, 30302]","[25169, 20712, 31367]","[25169, 20712, 31367, 31368, 33122]","[25169, 20712, 31367, 31368, 33122, 20713, 30813, 26507, 23071, 27910]","[25169, 20712, 31367, 31368, 33122, 20713, 30813, 26507, 23071, 27910, 20557, 26285, 28510, 23075, 21301, 29396, 33121, 27726, 20715, 33120, 26159, 23566, 28504, 22637, 23076, 20708, 25944, 20707, 29398, 32682, 32676, 23595, 23180, 26306, 28503, 31961, 32253, 33119, 27754, 31962, 20748, 20842, 33054, 31364, 26598, 32077, 26776, 22002, 32461, 32901]",0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.5,0.047619047619047616,False
12619,18813,Space of Continuous on Closed Interval Real-Valued Functions with Supremum Norm form Banach Space,"Let $I = \closedint a b$ be a [[Definition:Closed Real Interval|closed real interval]].Let $\map \CC I$ be the [[Definition:Space of Continuous on Closed Interval Real-Valued Functions|space of real-valued functions, continuous on $I$]].Let $\norm {\,\cdot\,}_\infty$ be the [[Definition:Supremum Norm/Continuous on Closed Interval Real-Valued Function|supremum norm on real-valued functions, continuous on]] $I$.Then $\struct {\map \CC I, \norm {\,\cdot\,}_\infty}$ is a [[Definition:Banach Space|Banach space]].","['Definition:Real Interval/Closed', 'Definition:Space of Continuous on Closed Interval Real-Valued Functions', 'Definition:Supremum Norm/Continuous on Closed Interval Real-Valued Function', 'Definition:Banach Space']","[23194, 31221, 31591, 21722]","[31591, 21720, 31221]","[31591, 21720, 31221, 25370, 28693]","[31591, 21720, 31221, 25370, 28693, 31220, 25367, 31223, 23588, 25369]","[31591, 21720, 31221, 25370, 28693, 31220, 25367, 31223, 23588, 25369, 25365, 25382, 29169, 22069, 25363, 22272, 31280, 26644, 28796, 25362, 28694, 23194, 26853, 28790, 21457, 25375, 25364, 28792, 26877, 22053, 22567, 23275, 25139, 25142, 24179, 29690, 25140, 23140, 25141, 21538, 29687, 26792, 28791, 31224, 31883, 28484, 25144, 23253, 23082, 25143]",0.6666666666666666,0.4,0.2,0.06,0.5,0.5,0.5,0.75,1.0,False
12620,18814,Inductive Set under Progressing Mapping has Minimally Inductive Subset,Let $A$ be an [[Definition:Inductive Class under General Mapping|inductive class]] under a [[Definition:Mapping|mapping]] $g$.Let $A$ be a [[Definition:Set|set]].Then there exists some [[Definition:Subset|subset]] $S$ of $A$ such that $S$ is [[Definition:Minimally Inductive Class under General Mapping|minimally inductive]] under $g$.,"['Definition:Inductive Class/General', 'Definition:Mapping', 'Definition:Set', 'Definition:Subset', 'Definition:Minimally Inductive Class under General Mapping']","[31052, 19827, 19734, 19739, 31055]","[31055, 31054, 31053]","[31055, 31054, 31053, 31116, 31052]","[31055, 31054, 31053, 31116, 31052, 31047, 23031, 31112, 23818, 31115]","[31055, 31054, 31053, 31116, 31052, 31047, 23031, 31112, 23818, 31115, 31114, 23101, 31113, 23816, 25094, 31049, 19895, 27972, 22264, 31798, 31117, 31797, 23167, 31800, 27973, 25077, 28881, 25076, 25686, 25757, 29453, 27863, 22408, 27867, 23124, 31241, 32310, 22898, 30907, 30934, 19827, 23843, 30928, 28910, 31068, 31118, 31120, 31119, 27971, 31071]",0.3333333333333333,0.4,0.2,0.06,0.2,0.4,0.4,0.6,1.0,False
12621,18815,Recurrence Relation for Bell Numbers,Let $B_n$ be the [[Definition:Bell Number|Bell number]] for $n \in \Z_{\ge 0}$.Then::$B_{n + 1} = \displaystyle \sum_{k \mathop = 0}^n \dbinom n k B_k$where $\dbinom n k$ are [[Definition:Binomial Coefficient|binomial coefficients]].,"['Definition:Bell Number', 'Definition:Binomial Coefficient']","[25428, 20059]","[32631, 25464, 30726]","[32631, 25464, 30726, 25466, 25467]","[32631, 25464, 30726, 25466, 25467, 32558, 32910, 25248, 20059, 29584]","[32631, 25464, 30726, 25466, 25467, 32558, 32910, 25248, 20059, 29584, 25428, 24136, 32909, 29500, 32561, 24139, 24137, 22623, 32442, 25479, 25478, 32639, 23911, 25480, 23912, 24141, 24142, 25481, 25482, 26919, 24140, 25247, 25483, 27942, 25463, 24143, 20408, 29513, 25465, 21901, 29505, 21904, 21902, 29462, 27943, 21065, 32632, 32911, 32903, 24662]",0.0,0.0,0.1,0.04,0.0,0.0,0.5,1.0,0.1111111111111111,False
12622,18820,Natural Number m is Less than n implies n is not Greater than Successor of n,"Let $\N$ be the [[Definition:Natural Numbers|natural numbers]].Let $m, n \in \N$.Then::$m < n \implies m + 1 \le n$",['Definition:Natural Numbers'],[25095],"[25095, 24305, 22608]","[25095, 24305, 22608, 25648, 29094]","[25095, 24305, 22608, 25648, 29094, 25959, 25692, 29093, 24441, 25686]","[25095, 24305, 22608, 25648, 29094, 25959, 25692, 29093, 24441, 25686, 30240, 20046, 30846, 32096, 25597, 31904, 29060, 25687, 22594, 25603, 20907, 25598, 20360, 25696, 22764, 25730, 22285, 31047, 31045, 25826, 24731, 21888, 25094, 26014, 28892, 21887, 31236, 24651, 21378, 31967, 25151, 25428, 25688, 25609, 31237, 21124, 32462, 24650, 20060, 26842]",0.3333333333333333,0.2,0.1,0.02,1.0,1.0,1.0,1.0,1.0,False
12623,18823,Natural Number Ordering is Preserved by Successor Mapping,"Let $\N$ be the [[Definition:Natural Numbers|natural numbers]].Let $m, n \in \N$.Then::$n \le m \implies n^+ \le m^+$",['Definition:Natural Numbers'],[25095],"[25095, 24305, 25692]","[25095, 24305, 25692, 25648, 29094]","[25095, 24305, 25692, 25648, 29094, 22608, 25959, 29093, 24441, 25686]","[25095, 24305, 25692, 25648, 29094, 22608, 25959, 29093, 24441, 25686, 30240, 32096, 20046, 30846, 25597, 31904, 29060, 25603, 25598, 25687, 22594, 20907, 20360, 25696, 31967, 22764, 25730, 31236, 26873, 32559, 22285, 25688, 31047, 31045, 25826, 24731, 21888, 25094, 23984, 26014, 28892, 21887, 22082, 30880, 24651, 22088, 21378, 25151, 25428, 32459]",0.3333333333333333,0.2,0.1,0.02,1.0,1.0,1.0,1.0,1.0,False
